experiment,structure,K,rho,d,method,claims_target,basis,reps,seed,latent_hits,latent_coverage,latent_mcse,observed_coverage,mean_radius
exp01,noise_equi_latent_ar1,30,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9833685627293833079,3421,0.85525,0.00556321484,0.467,2.39163985
exp01,noise_equi_latent_ar1,30,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9833685627293833079,3600,0.9,0.00474341649,0.525,2.52674113
exp01,noise_equi_latent_ar1,100,0.29,8,observed_anchor,T1,exchangeability of observed curves,4000,9614320508606369927,3721,0.93025,0.00402755936,0.90625,2.59529921
exp01,noise_equi_latent_ar1,100,0.29,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9614320508606369927,3995,0.99875,0.0005586675,0.996,3.70038583
exp01,noise_equi_latent_ar1,100,0.29,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9614320508606369927,3612,0.903,0.00467950318,0.87325,2.48377049
exp01,noise_equi_latent_ar1,100,0.29,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9614320508606369927,3621,0.90525,0.00463067051,0.87625,2.48927305
exp01,noise_equi_latent_ar1,100,0.4,8,observed_anchor,T1,exchangeability of observed curves,4000,4675374150857880108,3778,0.9445,0.00362007424,0.90625,2.69680028
exp01,noise_equi_latent_ar1,100,0.4,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4675374150857880108,4000,1,0,0.99925,4.18617576
exp01,noise_equi_latent_ar1,100,0.4,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4675374150857880108,3586,0.8965,0.00481631991,0.84375,2.47165829
exp01,noise_equi_latent_ar1,100,0.4,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4675374150857880108,3612,0.903,0.00467950318,0.85275,2.48998411
exp01,noise_equi_latent_ar1,100,0.52,8,observed_anchor,T1,exchangeability of observed curves,4000,9076218658030509637,3868,0.967,0.0028244911,0.90225,2.87526339
exp01,noise_equi_latent_ar1,100,0.52,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9076218658030509637,4000,1,0,0.99975,4.86100357
exp01,noise_equi_latent_ar1,100,0.52,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9076218658030509637,3545,0.88625,0.0050202325,0.78075,2.45595298
exp01,noise_equi_latent_ar1,100,0.52,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9076218658030509637,3592,0.898,0.00478528996,0.793,2.48887546
exp01,noise_equi_latent_ar1,100,0.8,8,observed_anchor,T1,exchangeability of observed curves,4000,12332548020252631811,3996,0.999,0.000499749937,0.90975,3.90281976
exp01,noise_equi_latent_ar1,100,0.8,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,12332548020252631811,4000,1,0,1,8.04765507
exp01,noise_equi_latent_ar1,100,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,12332548020252631811,3416,0.854,0.0055830995,0.4715,2.34169185
exp01,noise_equi_latent_ar1,100,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,12332548020252631811,3594,0.8985,0.00477487565,0.53425,2.48936834
exp01,noise_equi_latent_ar1,250,0.29,8,observed_anchor,T1,exchangeability of observed curves,4000,1700995217165113482,3690,0.9225,0.00422769884,0.8955,2.58430255
exp01,noise_equi_latent_ar1,250,0.29,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1700995217165113482,3992,0.998,0.00070639932,0.99625,3.69540772
exp01,noise_equi_latent_ar1,250,0.29,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1700995217165113482,3584,0.896,0.004826593,0.86425,2.4732464
exp01,noise_equi_latent_ar1,250,0.29,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1700995217165113482,3590,0.8975,0.00479566862,0.8645,2.47824468
exp01,noise_equi_latent_ar1,250,0.4,8,observed_anchor,T1,exchangeability of observed curves,4000,3059789713995623780,3782,0.9455,0.00358921126,0.9025,2.6869505
exp01,noise_equi_latent_ar1,250,0.4,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3059789713995623780,4000,1,0,0.99925,4.18007919
exp01,noise_equi_latent_ar1,250,0.4,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3059789713995623780,3584,0.896,0.004826593,0.843,2.46263081
exp01,noise_equi_latent_ar1,250,0.4,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3059789713995623780,3611,0.90275,0.00468488093,0.84325,2.4788715
exp01,noise_equi_latent_ar1,250,0.52,8,observed_anchor,T1,exchangeability of observed curves,4000,18168571481734497115,3866,0.9665,0.00284507249,0.89725,2.86277743
exp01,noise_equi_latent_ar1,250,0.52,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,18168571481734497115,4000,1,0,0.99925,4.85253082
exp01,noise_equi_latent_ar1,250,0.52,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,18168571481734497115,3571,0.89275,0.00489253098,0.76475,2.4452879
exp01,noise_equi_latent_ar1,250,0.52,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,18168571481734497115,3604,0.901,0.00472226111,0.78125,2.47849388
exp01,noise_equi_latent_ar1,250,0.8,8,observed_anchor,T1,exchangeability of observed curves,4000,6750880170902165184,3999,0.99975,0.000249968748,0.91075,3.88207128
exp01,noise_equi_latent_ar1,250,0.8,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6750880170902165184,4000,1,0,1,8.03022362
exp01,noise_equi_latent_ar1,250,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6750880170902165184,3396,0.849,0.00566124986,0.45375,2.32924277
exp01,noise_equi_latent_ar1,250,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6750880170902165184,3589,0.89725,0.00480084465,0.5185,2.48029201
exp01,latent_more_correlated,30,0.29,8,observed_anchor,T1,exchangeability of observed curves,4000,14310186295895552581,3771,0.94275,0.0036732968,0.91,2.30454373
exp01,latent_more_correlated,30,0.29,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,14310186295895552581,3995,0.99875,0.0005586675,0.998,3.7333503
exp01,latent_more_correlated,30,0.29,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,14310186295895552581,3721,0.93025,0.00402755936,0.89125,2.20550976
exp01,latent_more_correlated,30,0.29,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,14310186295895552581,3646,0.9115,0.00449076135,0.8685,2.11603875
exp01,latent_more_correlated,30,0.4,8,observed_anchor,T1,exchangeability of observed curves,4000,6534715113404024969,3835,0.95875,0.00314437742,0.89575,2.47591205
exp01,latent_more_correlated,30,0.4,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6534715113404024969,4000,1,0,0.9985,4.28028706
exp01,latent_more_correlated,30,0.4,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6534715113404024969,3730,0.9325,0.00396685486,0.84925,2.26921088
exp01,latent_more_correlated,30,0.4,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6534715113404024969,3614,0.9035,0.00466871904,0.798,2.11517955
exp01,latent_more_correlated,30,0.52,8,observed_anchor,T1,exchangeability of observed curves,4000,1622470949198329355,3919,0.97975,0.00222710224,0.91475,2.75057488
exp01,latent_more_correlated,30,0.52,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1622470949198329355,4000,1,0,0.99975,5.04741739
exp01,latent_more_correlated,30,0.52,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1622470949198329355,3778,0.9445,0.00362007424,0.821,2.34944826
exp01,latent_more_correlated,30,0.52,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1622470949198329355,3647,0.91175,0.00448502892,0.7395,2.12155599
exp01,latent_more_correlated,30,0.8,8,observed_anchor,T1,exchangeability of observed curves,4000,1848633598308040993,3998,0.9995,0.000353464991,0.90375,4.14494694
exp01,latent_more_correlated,30,0.8,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1848633598308040993,4000,1,0,1,8.63097693
exp01,latent_more_correlated,30,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1848633598308040993,3845,0.96125,0.0030515749,0.4105,2.48696816
exp01,latent_more_correlated,30,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1848633598308040993,3619,0.90475,0.00464159018,0.2555,2.11795029
exp01,latent_more_correlated,100,0.29,8,observed_anchor,T1,exchangeability of observed curves,4000,1818577400593641544,3728,0.932,0.00398045224,0.90175,2.25666412
exp01,latent_more_correlated,100,0.29,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1818577400593641544,3994,0.9985,0.000611912984,0.9965,3.41670775
exp01,latent_more_correlated,100,0.29,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1818577400593641544,3676,0.919,0.00431390195,0.879,2.15968769
exp01,latent_more_correlated,100,0.29,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1818577400593641544,3610,0.9025,0.00469024919,0.85925,2.06460351
exp01,latent_more_correlated,100,0.4,8,observed_anchor,T1,exchangeability of observed curves,4000,5373780609840546306,3833,0.95825,0.00316255188,0.909,2.42894436
exp01,latent_more_correlated,100,0.4,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5373780609840546306,4000,1,0,0.9995,3.96143772
exp01,latent_more_correlated,100,0.4,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5373780609840546306,3735,0.93375,0.00393258622,0.86225,2.22616428
exp01,latent_more_correlated,100,0.4,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5373780609840546306,3629,0.90725,0.00458659562,0.81225,2.06766294
exp01,latent_more_correlated,100,0.52,8,observed_anchor,T1,exchangeability of observed curves,4000,4898373762715538609,3909,0.97725,0.00235756429,0.89825,2.68840699
exp01,latent_more_correlated,100,0.52,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4898373762715538609,4000,1,0,0.99975,4.70547114
exp01,latent_more_correlated,100,0.52,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4898373762715538609,3757,0.93925,0.00377688488,0.80175,2.29634654
exp01,latent_more_correlated,100,0.52,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4898373762715538609,3597,0.89925,0.00475918684,0.7155,2.06405396
exp01,latent_more_correlated,100,0.8,8,observed_anchor,T1,exchangeability of observed curves,4000,96726311565124520,4000,1,0,0.90425,4.06026501
exp01,latent_more_correlated,100,0.8,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,96726311565124520,4000,1,0,1,8.1741286
exp01,latent_more_correlated,100,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,96726311565124520,3834,0.9585,0.00315348022,0.39575,2.43615901
exp01,latent_more_correlated,100,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,96726311565124520,3598,0.8995,0.00475393916,0.23075,2.06351964
exp01,latent_more_correlated,250,0.29,8,observed_anchor,T1,exchangeability of observed curves,4000,2765973989729244953,3734,0.9335,0.00393947173,0.90475,2.24344688
exp01,latent_more_correlated,250,0.29,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,2765973989729244953,3993,0.99825,0.000660858816,0.9955,3.40656292
exp01,latent_more_correlated,250,0.29,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,2765973989729244953,3676,0.919,0.00431390195,0.881,2.14703844
exp01,latent_more_correlated,250,0.29,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,2765973989729244953,3596,0.899,0.00476442546,0.855,2.04908214
exp01,latent_more_correlated,250,0.4,8,observed_anchor,T1,exchangeability of observed curves,4000,8100000437721417415,3818,0.9545,0.00329506259,0.90075,2.4105928
exp01,latent_more_correlated,250,0.4,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8100000437721417415,3998,0.9995,0.000353464991,0.9985,3.94987342
exp01,latent_more_correlated,250,0.4,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8100000437721417415,3714,0.9285,0.00407393391,0.85325,2.2093448
exp01,latent_more_correlated,250,0.4,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8100000437721417415,3613,0.90325,0.00467411589,0.80125,2.04861183
exp01,latent_more_correlated,250,0.52,8,observed_anchor,T1,exchangeability of observed curves,4000,8563439468007849404,3925,0.98125,0.00214466999,0.905,2.6742864
exp01,latent_more_correlated,250,0.52,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8563439468007849404,4000,1,0,0.99975,4.69844857
exp01,latent_more_correlated,250,0.52,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8563439468007849404,3787,0.94675,0.00355015625,0.80125,2.28428522
exp01,latent_more_correlated,250,0.52,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8563439468007849404,3635,0.90875,0.00455311535,0.71525,2.05125103
exp01,latent_more_correlated,250,0.8,8,observed_anchor,T1,exchangeability of observed curves,4000,17556442801097280660,3998,0.9995,0.000353464991,0.90475,4.04048799
exp01,latent_more_correlated,250,0.8,8,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,17556442801097280660,4000,1,0,1,8.15842414
exp01,latent_more_correlated,250,0.8,8,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,17556442801097280660,3836,0.959,0.00313524321,0.39,2.4242928
exp01,latent_more_correlated,250,0.8,8,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,17556442801097280660,3616,0.904,0.00465789652,0.2265,2.05282502
exp01,matched,30,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,571351252132577017,3687,0.92175,0.00424637897,0.8955,2.88230974
exp01,matched,30,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,571351252132577017,3997,0.99925,0.000432850292,0.99775,4.32953275
exp01,matched,30,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,571351252132577017,3580,0.895,0.00484703518,0.867,2.75844722
exp01,matched,30,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,571351252132577017,3577,0.89425,0.00486227667,0.86425,2.75720403
exp01,matched,30,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,499132608691221200,3804,0.951,0.00341317301,0.90425,3.00333329
exp01,matched,30,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,499132608691221200,3999,0.99975,0.000249968748,0.99975,4.89562989
exp01,matched,30,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,499132608691221200,3646,0.9115,0.00449076135,0.845,2.75260043
exp01,matched,30,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,499132608691221200,3623,0.90575,0.0046197115,0.84,2.75863146
exp01,matched,30,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,16557296548114129268,3882,0.9705,0.00267533876,0.9035,3.22610728
exp01,matched,30,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16557296548114129268,4000,1,0,1,5.68095033
exp01,matched,30,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16557296548114129268,3611,0.90275,0.00468488093,0.77,2.75563199
exp01,matched,30,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16557296548114129268,3610,0.9025,0.00469024919,0.76975,2.75778773
exp01,matched,30,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,1887635488974670949,4000,1,0,0.90925,4.59702814
exp01,matched,30,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1887635488974670949,4000,1,0,1,9.52367873
exp01,matched,30,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1887635488974670949,3560,0.89,0.00494722144,0.3085,2.75821688
exp01,matched,30,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1887635488974670949,3568,0.892,0.00490754521,0.308,2.75465578
exp01,matched,100,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,5593557067751537758,3704,0.926,0.00413896122,0.8945,2.83443079
exp01,matched,100,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5593557067751537758,3994,0.9985,0.000611912984,0.99575,4.04984514
exp01,matched,100,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5593557067751537758,3588,0.897,0.00480601186,0.86625,2.71262579
exp01,matched,100,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5593557067751537758,3575,0.89375,0.00487239514,0.8645,2.71223211
exp01,matched,100,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,3710187083130072906,3793,0.94825,0.00350256825,0.906,2.95897439
exp01,matched,100,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3710187083130072906,4000,1,0,0.999,4.59945745
exp01,matched,100,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3710187083130072906,3606,0.9015,0.0047116279,0.83525,2.71194483
exp01,matched,100,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3710187083130072906,3622,0.9055,0.00462519594,0.83875,2.71411594
exp01,matched,100,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,15036714379758116914,3897,0.97425,0.0025043431,0.89975,3.17708475
exp01,matched,100,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15036714379758116914,4000,1,0,1,5.36821678
exp01,matched,100,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15036714379758116914,3609,0.90225,0.00469560799,0.76075,2.7137586
exp01,matched,100,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15036714379758116914,3619,0.90475,0.00464159018,0.75525,2.71204605
exp01,matched,100,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,15917013383307683264,3998,0.9995,0.000353464991,0.89525,4.52071392
exp01,matched,100,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15917013383307683264,4000,1,0,1,9.08244998
exp01,matched,100,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15917013383307683264,3598,0.8995,0.00475393916,0.2765,2.71242835
exp01,matched,100,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15917013383307683264,3591,0.89775,0.00479048373,0.2785,2.7103816
exp01,matched,250,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,12581690442560123908,3743,0.93575,0.00387691686,0.91025,2.82089387
exp01,matched,250,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,12581690442560123908,3994,0.9985,0.000611912984,0.99775,4.04364539
exp01,matched,250,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,12581690442560123908,3642,0.9105,0.00451358366,0.88275,2.6996706
exp01,matched,250,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,12581690442560123908,3639,0.90975,0.00453058874,0.882,2.69706799
exp01,matched,250,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,11212352471609399894,3795,0.94875,0.0034865254,0.8985,2.94942742
exp01,matched,250,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11212352471609399894,4000,1,0,0.99925,4.59838155
exp01,matched,250,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11212352471609399894,3594,0.8985,0.00477487565,0.82925,2.70319489
exp01,matched,250,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11212352471609399894,3594,0.8985,0.00477487565,0.827,2.70166861
exp01,matched,250,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,16165216255217064993,3897,0.97425,0.0025043431,0.89975,3.16540883
exp01,matched,250,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16165216255217064993,4000,1,0,1,5.36680523
exp01,matched,250,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16165216255217064993,3617,0.90425,0.00465247078,0.755,2.70378543
exp01,matched,250,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16165216255217064993,3618,0.9045,0.00464703535,0.757,2.70235219
exp01,matched,250,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,15836554061722186878,3998,0.9995,0.000353464991,0.90275,4.50183443
exp01,matched,250,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15836554061722186878,4000,1,0,1,9.06928608
exp01,matched,250,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15836554061722186878,3621,0.90525,0.00463067051,0.2765,2.70110066
exp01,matched,250,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15836554061722186878,3619,0.90475,0.00464159018,0.27725,2.70256505
exp01,noise_more_correlated,30,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,8236783363888993580,3729,0.93225,0.00397366133,0.905,3.03583097
exp01,noise_more_correlated,30,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8236783363888993580,3997,0.99925,0.000432850292,0.99875,4.42440827
exp01,noise_more_correlated,30,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8236783363888993580,3602,0.9005,0.00473285722,0.866,2.90537113
exp01,noise_more_correlated,30,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8236783363888993580,3615,0.90375,0.0046633126,0.867,2.90816668
exp01,noise_more_correlated,30,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,6026534207231029462,3826,0.9565,0.00322520348,0.90175,3.15576327
exp01,noise_more_correlated,30,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6026534207231029462,4000,1,0,0.99975,4.98725909
exp01,noise_more_correlated,30,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6026534207231029462,3613,0.90325,0.00467411589,0.8225,2.89230482
exp01,noise_more_correlated,30,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6026534207231029462,3624,0.906,0.00461421716,0.82975,2.90141098
exp01,noise_more_correlated,30,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,948273887873708599,3912,0.978,0.00231926713,0.89925,3.36646343
exp01,noise_more_correlated,30,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,948273887873708599,4000,1,0,1,5.77283767
exp01,noise_more_correlated,30,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,948273887873708599,3576,0.894,0.00486734014,0.733,2.87551948
exp01,noise_more_correlated,30,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,948273887873708599,3608,0.902,0.00470095735,0.745,2.90372537
exp01,noise_more_correlated,30,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,9803245226621523035,3997,0.99925,0.000432850292,0.903,4.58113286
exp01,noise_more_correlated,30,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,9803245226621523035,4000,1,0,1,9.51899441
exp01,noise_more_correlated,30,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,9803245226621523035,3392,0.848,0.00567661871,0.3,2.74867972
exp01,noise_more_correlated,30,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,9803245226621523035,3592,0.898,0.00478528996,0.37325,2.9044365
exp01,noise_more_correlated,100,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,11323255631936916090,3732,0.933,0.00395319491,0.89325,2.99043301
exp01,noise_more_correlated,100,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11323255631936916090,3995,0.99875,0.0005586675,0.999,4.16963209
exp01,noise_more_correlated,100,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11323255631936916090,3600,0.9,0.00474341649,0.8485,2.86192407
exp01,noise_more_correlated,100,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11323255631936916090,3598,0.8995,0.00475393916,0.851,2.86572902
exp01,noise_more_correlated,100,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,7147646519280835544,3817,0.95425,0.00330366983,0.894,3.11325144
exp01,noise_more_correlated,100,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7147646519280835544,4000,1,0,1,4.72094645
exp01,noise_more_correlated,100,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7147646519280835544,3594,0.8985,0.00477487565,0.8075,2.85334208
exp01,noise_more_correlated,100,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7147646519280835544,3601,0.90025,0.00473814145,0.8115,2.86410216
exp01,noise_more_correlated,100,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,11510410604585974466,3912,0.978,0.00231926713,0.905,3.32195416
exp01,noise_more_correlated,100,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11510410604585974466,4000,1,0,1,5.48271923
exp01,noise_more_correlated,100,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11510410604585974466,3598,0.8995,0.00475393916,0.72225,2.83750116
exp01,noise_more_correlated,100,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11510410604585974466,3627,0.90675,0.00459767434,0.73475,2.86577617
exp01,noise_more_correlated,100,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,4404333945638163272,3999,0.99975,0.000249968748,0.90175,4.50550299
exp01,noise_more_correlated,100,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4404333945638163272,4000,1,0,1,9.06384324
exp01,noise_more_correlated,100,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4404333945638163272,3377,0.84425,0.0057334967,0.2925,2.70330179
exp01,noise_more_correlated,100,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4404333945638163272,3625,0.90625,0.00460871288,0.36875,2.86448924
exp01,noise_more_correlated,250,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,2107328849732061291,3708,0.927,0.00411311925,0.89375,2.98166797
exp01,noise_more_correlated,250,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,2107328849732061291,3995,0.99875,0.0005586675,0.99875,4.16580958
exp01,noise_more_correlated,250,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,2107328849732061291,3573,0.89325,0.00488247984,0.84975,2.8535357
exp01,noise_more_correlated,250,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,2107328849732061291,3589,0.89725,0.00480084465,0.851,2.85759014
exp01,noise_more_correlated,250,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,3487978185185686047,3810,0.9525,0.00336317372,0.897,3.1054334
exp01,noise_more_correlated,250,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3487978185185686047,4000,1,0,0.99975,4.71297766
exp01,noise_more_correlated,250,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3487978185185686047,3591,0.89775,0.00479048373,0.811,2.84617673
exp01,noise_more_correlated,250,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3487978185185686047,3600,0.9,0.00474341649,0.8135,2.85632481
exp01,noise_more_correlated,250,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,15892173461611619984,3917,0.97925,0.00225385434,0.90175,3.31338673
